0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,y
7.627253952853282,1.460222512461069,7.444098518501222,1.5008238461827526,7.2609430841491625,1.5375025199044359,7.077787649797102,1.5702585336261194,6.894632215445043,1.5990918873478028,6.7114767810929825,1.6240025810694863,6.528321346740923,1.6449906147911697,6.345165912388863,1.6620559885128534,6.1620104780368035,1.6751987022345367,5.978855043684743,1.6844187559562203,5.795699609332683,1.6897161496779036,5.6125441749806235,1.6910908833995872,5.429388740628564,1.6885429571212704,5.246233306276503,1.6820723708429541,5.063077871924444,1.6716791245646376,4.879922437572384,1.657363218286321,4.696767003220324,1.6391246520080045,4.513611568868264,1.6169634257296879,4.330456134516204,1.5908795394513713,4.147300700164145,1.5608729931730547,3.964145265812084,1.5269437868947382,3.7809898314600248,1.489091920616422,3.597834397107965,1.4473173943381052,3.4146789627559047,1.4016202080597888,3.2315235284038453,1.352000361781472,3.048368094051785,1.2984578555031556,2.8652126596997247,1.240992689224839,2.6820572253476653,1.1796048629465226,2.498901790995605,1.114294376668206,2.3157463566435457,1.0450612303898894,2.1325909222914854,0.971905424111573,1.949435487939426,0.8948269578332564,1.7662800535873657,0.81382583155494,1.5831246192353055,0.7289020452766233,1.3999691848832452,0.6400555989983066,1.2168137505311858,0.5472864927199899,1.0336583161791264,0.45059472644167387,0.8505028818270661,0.34998030016335724,0.6673474474750067,0.24544321388504065,0.48419201312294646,0.13698346760672409,0.3010365787708862,0.024601061328407114,0.11788114441882591,-0.09170400494990938,-0.06527428993323259,-0.21193173122822473,-0.24842972428529286,-0.3360821175065416,-0.43158515863735225,-0.46415516378485844,-0.6147405929894134,-0.596150870063175,-0.7978960273414728,-0.7320692363414913,-0.9810514616935322,-0.8719102626198092,-1.1642068960455916,-1.015673948898125,-1.3473623303976527,-1.163360295176441,-1.5305177647497121,-1.3149693014547577,1.0
7.217314614933461,1.3992686646749195,7.065836398271668,1.4639087465498104,6.914358181609876,1.5246261684247013,6.762879964948083,1.5814209302995923,6.611401748286291,1.634293032174483,6.459923531624498,1.683242474049374,6.3084453149627056,1.728269255924265,6.156967098300913,1.7693733777991558,6.0054888816391205,1.8065548396740467,5.854010664977328,1.8398136415489377,5.7025324483155355,1.8691497834238286,5.551054231653743,1.8945632652987197,5.3995760149919505,1.9160540871736105,5.248097798330158,1.9336222490485013,5.0966195816683655,1.9472677509233924,4.945141365006573,1.9569905927982831,4.7936631483447805,1.962790774673174,4.642184931682988,1.9646682965480649,4.4907067150211954,1.9626231584229559,4.339228498359403,1.9566553602978467,4.18775028169761,1.9467649021727378,4.036272065035818,1.9329517840476287,3.8847938483740254,1.9152160059225196,3.733315631712233,1.8935575677974106,3.5818374150504404,1.8679764696723014,3.430359198388648,1.8384727115471924,3.2788809817268554,1.8050462934220832,3.127402765065063,1.7676972152969743,2.9759245484032704,1.7264254771718652,2.824446331741478,1.681231079046756,2.6729681150796853,1.632114020921647,2.521489898417893,1.5790743027965377,2.3700116817561003,1.5221119246714288,2.218533465094308,1.4612268865463196,2.0670552484325153,1.3964191884212103,1.915577031770722,1.3276888302961012,1.7640988151089303,1.2550358121709924,1.6126205984471378,1.1784601340458833,1.4611423817853453,1.0979617959207741,1.3096641651235528,1.0135407977956652,1.1581859484617603,0.9251971396705556,1.0067077317999669,0.8329308215454467,0.8552295151381752,0.7367418434203385,0.7037512984763827,0.6366302052952293,0.5522730818145902,0.5325959071701198,0.4007948651527977,0.42463894904501065,0.2493166484910052,0.3127593309199017,0.0978384318292127,0.1969570527947917,-0.05363978483257981,0.07723211466968327,-0.20511800149437232,-0.046415483455425344,-0.3565962181561648,-0.1739857415805346,1.0
8.57894713742646,1.1359622295809169,8.373852211498443,1.20354315402545,8.168757285570427,1.2672014184699831,7.963662359642409,1.326937022914516,7.758567433714392,1.382749967359049,7.553472507786375,1.4346402518035823,7.348377581858358,1.4826078762481152,7.14328265593034,1.5266528406926483,6.938187730002324,1.5667751451371814,6.733092804074307,1.6029747895817144,6.527997878146289,1.6352517740262478,6.322902952218272,1.6636060984707806,6.117808026290255,1.6880377629153136,5.912713100362238,1.708546767359847,5.70761817443422,1.72513311180438,5.502523248506204,1.737796796248913,5.297428322578186,1.746537820693446,5.092333396650169,1.751356185137979,4.887238470722153,1.752251889582512,4.682143544794135,1.7492249340270454,4.477048618866118,1.7422753184715782,4.2719536929381015,1.7314030429161114,4.066858767010084,1.7166081073606445,3.861763841082066,1.6978905118051777,3.65666891515405,1.6752502562497105,3.4515739892260324,1.6486873406942437,3.2464790632980147,1.6182017651387768,3.041384137369998,1.5837935295833099,2.83628921144198,1.545462634027843,2.6311942855139643,1.5032090784723757,2.4260993595859466,1.457032862916909,2.2210044336579298,1.4069339873614422,2.015909507729912,1.3529124518059754,1.8108145818018953,1.2949682562505085,1.6057196558738775,1.2331014006950414,1.4006247299458607,1.167311885139574,1.195529804017844,1.0975997095841075,0.9904348780898271,1.0239648740286407,0.7853399521618094,0.9464073784731737,0.5802450262337926,0.864927222917707,0.3751501003057758,0.7795244073622396,0.17005517437775808,0.6901989318067725,-0.03503975155025785,0.5969507962513065,-0.24013467747827555,0.4997800006958395,-0.44522960340629325,0.3986865451403723,-0.650324529334311,0.2936704295849053,-0.8554194552623287,0.18473165402943859,-1.0605143811903446,0.07187021847397035,-1.2656093071183605,-0.04491387708149586,-1.4707042330463782,-0.16562063263696225,-1.675799158974396,-0.2902500481924293,1.0
7.309051423019383,1.890739608095871,7.135121835076112,1.964745590168162,6.961192247132841,2.034828912240453,6.78726265918957,2.1009895743127442,6.6133330712462985,2.163227576385035,6.439403483303028,2.221542918457326,6.265473895359757,2.275935600529617,6.091544307416486,2.326405622601908,5.917614719473215,2.3729529846741992,5.7436851315299435,2.41557768674649,5.569755543586672,2.4542797288187814,5.395825955643401,2.4890591108910725,5.221896367700131,2.5199158329633633,5.047966779756859,2.5468498950356544,4.8740371918135885,2.5698612971079458,4.700107603870317,2.5889500391802365,4.526178015927046,2.6041161212525274,4.352248427983775,2.6153595433248187,4.178318840040504,2.6226803053971093,4.004389252097233,2.6260784074694006,3.8304596641539614,2.6255538495416917,3.6565300762106907,2.6211066316139826,3.4826004882674195,2.612736753686274,3.308670900324149,2.6004442157585648,3.1347413123808776,2.5842290178308556,2.9608117244376064,2.564091159903147,2.7868821364943352,2.540030641975438,2.612952548551064,2.512047464047729,2.439022960607793,2.4801416261200204,2.2650933726645226,2.444313128192311,2.0911637847212514,2.404561970264602,1.9172341967779802,2.360888152336893,1.743304608834709,2.313291674409184,1.5693750208914379,2.2617725364814754,1.3954454329481667,2.206330738553766,1.2215158450048955,2.146966280626057,1.0475862570616252,2.083679162698348,0.873656669118354,2.016469384770639,0.699727081175082,1.9453369468429305,0.5257974932318108,1.8702818489152215,0.3518679052885396,1.791304090987512,0.17793831734526844,1.7084036730598031,0.004008729401998146,1.621580595132095,-0.16992085854127303,1.5308348572043862,-0.3438504464845442,1.4361664592766767,-0.5177800344278154,1.3375754013489676,-0.6917096223710857,1.2350616834212587,-0.8656392103143578,1.1286253054935487,-1.039568798257628,1.0182662675658407,-1.2134983862008983,0.9039845696381321,-1.3874279741441704,0.7857802117104229,1.0
7.045832542370997,1.1928030307441984,6.831551783062296,1.2579218758994801,6.617271023753594,1.3191180610547617,6.4029902644448935,1.3763915862100433,6.188709505136193,1.4297424513653252,5.974428745827491,1.4791706565206066,5.76014798651879,1.5246762016758884,5.545867227210088,1.56625908683117,5.3315864679013885,1.6039193119864519,5.117305708592687,1.6376568771417335,4.903024949283985,1.667471782297015,4.688744189975285,1.6933640274522967,4.474463430666583,1.7153336126075784,4.260182671357882,1.7333805377628602,4.045901912049181,1.747504802918142,3.8316211527404804,1.7577064080734235,3.617340393431779,1.7639853532287053,3.403059634123078,1.7663416383839867,3.188778874814377,1.7647752635392686,2.9744981155056758,1.7592862286945503,2.760217356196974,1.749874533849832,2.5459365968882732,1.7365401790051136,2.3316558375795724,1.7192831641603954,2.1173750782708707,1.698103489315677,1.9030943189621707,1.6730011544709587,1.688813559653469,1.6439761596262403,1.4745328003447673,1.6110285047815218,1.2602520410360665,1.5741581899368038,1.0459712817273648,1.5333652150920853,0.8316905224186648,1.488649580247367,0.617409763109964,1.4400112854026486,0.40312900380126226,1.3874503305579302,0.18884824449256143,1.3309667157132123,-0.025432514816140284,1.2705604408684938,-0.2397132741248411,1.2062315060237752,-0.45399403343354283,1.1379799111790567,-0.6682747927422428,1.065805656334339,-0.8825555520509445,0.9897087414896206,-1.0968363113596453,0.9096891666449021,-1.311117070668347,0.8257469318001838,-1.5253978299770488,0.7378820369554653,-1.7396785892857487,0.646094482110747,-1.9539593485944504,0.5503842672660295,-2.1682401079031504,0.4507513924213109,-2.382520867211852,0.34719585757659255,-2.596801626520554,0.239717662731874,-2.8110823858292555,0.12831680788715571,-3.0253631451379555,0.012993293042436349,-3.2396439044466554,-0.10625288180228099,-3.453924663755357,-0.22942171664699895,-3.668205423064059,-0.35651321149171755,1.0
7.11824644303889,1.7402516459743547,6.881858859251922,1.7830196890861412,6.645471275464955,1.821865072197928,6.409083691677988,1.8567877953097145,6.17269610789102,1.887787858421501,5.936308524104052,1.9148652615332877,5.699920940317085,1.9380200046450742,5.463533356530117,1.9572520877568609,5.22714577274315,1.9725615108686474,4.990758188956182,1.9839482739804342,4.754370605169214,1.9914123770922205,4.517983021382247,1.9949538202040071,4.28159543759528,1.9945726033157938,4.0452078538083125,1.9902687264275805,3.8088202700213443,1.9820421895393672,3.5724326862343774,1.9698929926511537,3.3360451024474096,1.9538211357629403,3.0996575186604414,1.9338266188747268,2.8632699348734745,1.9099094419865135,2.6268823510865067,1.8820696050983,2.390494767299539,1.8503071082100866,2.154107183512572,1.8146219513218735,1.9177195997256042,1.7750141344336599,1.6813320159386365,1.7314836575454464,1.4449444321516696,1.684030520657233,1.2085568483647018,1.6326547237690197,0.972169264577734,1.577356266880806,0.7357816807907662,1.5181351499925928,0.49939409700379844,1.4549913731043795,0.26300651321683244,1.387924936216166,0.026618929429864657,1.3169358393279527,-0.20976865435710312,1.2420240824397393,-0.4461562381440709,1.163189665551526,-0.6825438219310387,1.0804325886633124,-0.9189314057180074,0.9937528517750986,-1.1553189895049751,0.9031504548868854,-1.3917065732919411,0.8086253979986724,-1.628094157078909,0.710177681110459,-1.8644817408658767,0.6078073042222454,-2.1008693246528445,0.501514267334032,-2.3372569084398123,0.39129857044581806,-2.57364449222678,0.277160213557605,-2.810032076013746,0.15909919666939265,-3.046419659800714,0.037115519781178996,-3.2828072435876816,-0.08879081710703485,-3.5191948273746494,-0.21861981399524844,-3.755582411161617,-0.35237147088346177,-3.991969994948585,-0.4900457877716762,-4.228357578735551,-0.6316427646598886,-4.464745162522519,-0.7771624015481016,-4.7011327463094865,-0.9266046984363152,1.0
8.981793568107289,1.5608373449769246,8.806905352533434,1.6312689531853983,8.632017136959579,1.697777901393872,8.457128921385724,1.7603641896023459,8.28224070581187,1.8190278178108195,8.107352490238014,1.8737687860192933,7.9324642746641585,1.924587094227767,7.757576059090304,1.9714827424362407,7.582687843516449,2.0144557306447144,7.407799627942594,2.053506058853188,7.232911412368739,2.0886337270616617,7.058023196794884,2.1198387352701356,6.883134981221028,2.147121083478609,6.708246765647173,2.170480771687083,6.533358550073318,2.189917799895557,6.358470334499463,2.2054321681040303,6.183582118925608,2.2170238763125045,6.0086939033517535,2.224692924520978,5.8338056877778985,2.228439312729452,5.658917472204044,2.228263040937925,5.484029256630189,2.224164109146399,5.309141041056334,2.2161425173548728,5.134252825482479,2.2041982655633463,4.959364609908623,2.1883313537718205,4.784476394334768,2.168541781980294,4.609588178760913,2.144829550188768,4.434699963187058,2.117194658397241,4.2598117476132025,2.0856371066057156,4.0849235320393475,2.0501568948141893,3.9100353164654935,2.0107540230226624,3.7351471008916386,1.9674284912311364,3.560258885317783,1.9201802994396102,3.385370669743928,1.869009447648084,3.210482454170073,1.8139159358565577,3.035594238596217,1.7548997640650312,2.860706023022362,1.691960932273505,2.685817807448508,1.625099440481979,2.5109295918746533,1.5543152886904528,2.3360413763007974,1.479608476898926,2.1611531607269425,1.4009790051073998,1.9862649451530876,1.318426873315873,1.8113767295792318,1.231952081524347,1.6364885140053778,1.1415546297328216,1.4616002984315228,1.0472345179412952,1.286712082857668,0.9489917461497686,1.111823867283812,0.8468263143582422,0.9369356517099572,0.7407382225667161,0.7620474361361023,0.6307274707751889,0.5871592205622473,0.5167940589836633,0.4122710049883924,0.39893798719213747,0.2373827894145375,0.27715925540061104,1.0
7.2897331144682065,1.2910225858829099,7.093424323528961,1.3609049227243766,6.897115532589714,1.4268645995658433,6.700806741650468,1.48890161640731,6.5044979507112215,1.5470159732487767,6.308189159771976,1.6012076700902433,6.111880368832729,1.65147670693171,5.915571577893483,1.6978230837731767,5.719262786954237,1.7402468006146434,5.522953996014991,1.7787478574561102,5.326645205075744,1.8133262542975768,5.130336414136498,1.8439819911390436,4.934027623197252,1.8707150679805102,4.737718832258006,1.893525484821977,4.541410041318759,1.9124132416634436,4.345101250379514,1.9273783385049104,4.148792459440267,1.9384207753463771,3.952483668501021,1.9455405521878437,3.756174877561775,1.9487376690293103,3.5598660866225287,1.9480121258707772,3.3635572956832824,1.9433639227122437,3.1672485047440366,1.9347930595537108,2.97093971380479,1.9222995363951774,2.774630922865544,1.905883353236644,2.5783221319262983,1.8855445100781105,2.3820133409870516,1.8612830069195774,2.185704550047805,1.833098843761044,1.9893957591085591,1.800992020602511,1.7930869681693125,1.7649625374439775,1.5967781772300675,1.725010394285444,1.4004693862908209,1.6811355911269108,1.2041605953515742,1.6333381279683776,1.0078518044123284,1.5816180048098445,0.8115430134730817,1.5259752216513112,0.6152342225338359,1.4664097784927776,0.41892543159458917,1.402921675334244,0.22261664065534337,1.335510912175711,0.026307849716097564,1.2641774890171777,-0.17000094122314913,1.1889214058586444,-0.36630973216239493,1.1097426627001112,-0.5626185231016416,1.0266412595415775,-0.7589273140408883,0.9396171963830444,-0.9552361049801332,0.8486704732245121,-1.15154489591938,0.7538010900659786,-1.3478536868586266,0.655009046907445,-1.5441624777978733,0.5522943437489112,-1.7404712687371182,0.44565698059037806,-1.936780059676365,0.33509695743184387,-2.13308885061561,0.22061427427331126,-2.3293976415548565,0.10220893111477847,-2.525706432494103,-0.02011907204375496,1.0
7.434769121150848,1.145038010150758,7.20740542611914,1.185477986359454,6.980041731087431,1.22199530256815,6.752678036055724,1.254589958776846,6.525314341024016,1.283261954985542,6.297950645992308,1.308011291194238,6.0705869509606,1.328837967402934,5.8432232559288915,1.34574198361163,5.615859560897183,1.358723339820326,5.388495865865476,1.367782036029022,5.161132170833768,1.372918072237718,4.93376847580206,1.374131448446414,4.706404780770352,1.37142216465511,4.479041085738643,1.364790220863806,4.251677390706936,1.354235617072502,4.024313695675228,1.339758353281198,3.7969500006435197,1.321358429489894,3.5695863056118116,1.29903584569859,3.3422226105801043,1.2727906019072859,3.114858915548396,1.242622698115982,2.887495220516688,1.208532134324678,2.6601315254849798,1.1705189105333742,2.4327678304532716,1.12858302674207,2.2054041354215634,1.082724482950766,1.9780404403898562,1.032943279159462,1.750676745358148,0.9792394153681581,1.5233130503264398,0.921612891576854,1.2959493552947317,0.8600637077855502,1.0685856602630235,0.794591863994246,0.8412219652313162,0.725197360202942,0.613858270199608,0.6518801964116381,0.38649457516789987,0.5746403726203342,0.1591308801361917,0.4934778888290301,-0.06823281489551647,0.40839274503772605,-0.29559650992722464,0.3193849412464218,-0.5229602049589328,0.22645447745511782,-0.7503238999906392,0.1296013536638141,-0.9776875950223483,0.02882556987251017,-1.2050512900540555,-0.07587287391879394,-1.4324149850857646,-0.1844939777100978,-1.6597786801174719,-0.2970377415014025,-1.887142375149181,-0.4135041652927063,-2.114506070180888,-0.5338932490840091,-2.3418697652125955,-0.6582049928753133,-2.5692334602443045,-0.7864393966666179,-2.796597155276012,-0.918596460457922,-3.023960850307721,-1.0546761842492258,-3.251324545339428,-1.1946785680405307,-3.4786882403711354,-1.338603611831834,-3.7060519354028427,-1.4864513156231376,-3.933415630434552,-1.6382216794144417,1.0
8.445742320273038,1.4037112775107108,8.288597273201196,1.459647249783094,8.131452226129355,1.5116605620554773,7.974307179057514,1.5597512143278605,7.817162131985673,1.6039192066002437,7.660017084913832,1.644164538872627,7.502872037841991,1.68048721114501,7.3457269907701495,1.7128872234173933,7.188581943698309,1.7413645756897764,7.0314368966264675,1.7659192679621598,6.874291849554627,1.7865513002345428,6.717146802482786,1.803260672506926,6.560001755410944,1.8160473847793093,6.402856708339103,1.8249114370516926,6.245711661267262,1.829852829324076,6.088566614195422,1.830871561596459,5.93142156712358,1.8279676338688422,5.774276520051739,1.8211410461412254,5.617131472979898,1.8103917984136086,5.459986425908057,1.7957198906859917,5.302841378836216,1.777125322958375,5.145696331764375,1.7546080952307586,4.988551284692534,1.7281682075031415,4.831406237620692,1.6978056597755247,4.674261190548852,1.6635204520479079,4.51711614347701,1.6253125843202911,4.359971096405169,1.5831820565926742,4.202826049333328,1.5371288688650575,4.045681002261487,1.4871530211374409,3.8885359551896466,1.4332545134098238,3.731390908117805,1.3754333456822072,3.5742458610459638,1.3136895179545904,3.4171008139741224,1.2480230302269737,3.259955766902282,1.1784338824993568,3.1028107198304404,1.1049220747717399,2.945665672758599,1.0274876070441228,2.7885206256867585,0.9461304793165066,2.631375578614917,0.8608506915888898,2.4742305315430766,0.7716482438612728,2.317085484471235,0.6785231361336561,2.159940437399394,0.5814753684060388,2.0027953903275524,0.4805049406784221,1.8456503432557119,0.37561185295080657,1.6885052961838714,0.26679610522318953,1.53136024911203,0.1540576974955723,1.3742152020401885,0.037396629767955325,1.2170701549683471,-0.0831870979596614,1.0599251078965057,-0.2076934856872792,0.9027800608246661,-0.33612253341489495,0.7456350137528247,-0.46847424114251135,0.5884899666809833,-0.6047486088701284,1.0
